Volatility 3 Framework 2.7.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
964	svchost.exe	0xfa8002d96b50	0x100	Thread	0x1fffff	Tid 2128 Pid 964
964	svchost.exe	0xfa8002572a30	0x104	ALPC Port	0x1f0001	
964	svchost.exe	0xfa80020ea4c0	0x108	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c956b0	0x10c	Event	0x1f0003	
964	svchost.exe	0xfa8002c98e10	0x110	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c976f0	0x114	Semaphore	0x100003	
964	svchost.exe	0xfa8002c96ec0	0x118	Semaphore	0x100003	
964	svchost.exe	0xfa80020ea3e0	0x11c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c98060	0x120	Semaphore	0x100003	
964	svchost.exe	0xfa8002c981d0	0x124	Semaphore	0x100003	
964	svchost.exe	0xfa8002c975e0	0x128	Semaphore	0x100003	
964	svchost.exe	0xfa8002c98150	0x12c	Semaphore	0x100003	
964	svchost.exe	0xfa8002c97560	0x130	Semaphore	0x100003	
964	svchost.exe	0xfa8002c974e0	0x134	Semaphore	0x100003	
964	svchost.exe	0xfa8002c98b10	0x138	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c97410	0x13c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c984b0	0x140	EtwRegistration	0x804	
964	svchost.exe	0xfa8000f55b50	0x144	Thread	0x1fffff	Tid 3744 Pid 964
964	svchost.exe	0xfa8002c98d30	0x148	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cbcac0	0x14c	Event	0x1f0003	
964	svchost.exe	0xfa8002ce2af0	0x150	Event	0x1f0003	
964	svchost.exe	0xf8a0022c0960	0x154	Token	0x2c	
964	svchost.exe	0xfa8002fdd060	0x158	Event	0x1f0003	
964	svchost.exe	0xfa8002c9d7d0	0x15c	Event	0x1f0003	
964	svchost.exe	0xfa8002ca11d0	0x160	Event	0x1f0003	
964	svchost.exe	0xfa8002c9d530	0x164	Event	0x21f0003	
964	svchost.exe	0xfa8002c9d8b0	0x168	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c9f150	0x16c	Event	0x1f0003	
964	svchost.exe	0xfa8002c9b870	0x170	EtwRegistration	0x804	
964	svchost.exe	0xfa8002ca1f90	0x174	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c9f070	0x178	EtwRegistration	0x804	
964	svchost.exe	0xfa8002ca1070	0x17c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c9ff90	0x180	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c9feb0	0x184	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c9fdd0	0x188	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c9fcf0	0x18c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002c9b060	0x190	Thread	0x1fffff	Tid 368 Pid 964
964	svchost.exe	0xfa8002ca5790	0x194	Event	0x1f0003	
964	svchost.exe	0xfa8002ca23a0	0x198	ALPC Port	0x1f0001	LRPC-77365a835baf7fe70b
964	svchost.exe	0xfa8002ca2270	0x19c	Event	0x1f0003	
964	svchost.exe	0xfa8002ca0930	0x1a0	ALPC Port	0x1f0001	IUserProfile2
964	svchost.exe	0xfa8002ca5710	0x1a4	Event	0x100003	
964	svchost.exe	0xfa8002ca5c40	0x1a8	Event	0x1f0003	
964	svchost.exe	0xfa8002ca5bc0	0x1ac	Event	0x1f0003	
964	svchost.exe	0xf8a000f74220	0x1b0	Section	0x4	__ComCatalogCache__
964	svchost.exe	0xfa8002ca5480	0x1b4	ALPC Port	0x1f0001	OLECA754F463C1441A7ADC84F7BF5CF
964	svchost.exe	0xf8a000f2b350	0x1b8	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
964	svchost.exe	0xfa8000cab5b0	0x1bc	Event	0x100001	MaximumCommitCondition
964	svchost.exe	0xfa8002ca5370	0x1c0	Event	0x1f0003	
964	svchost.exe	0xfa8002ca8280	0x1c4	Event	0x1f0003	
964	svchost.exe	0xfa8002ca8490	0x1c8	EtwRegistration	0x804	
964	svchost.exe	0xfa8002ca9090	0x1cc	ALPC Port	0x1f0001	ThemeApiPort
964	svchost.exe	0xfa8002ca3b50	0x1d0	Thread	0x1fffff	Tid 344 Pid 964
964	svchost.exe	0xfa8002ca9e80	0x1d4	Event	0x1f0003	
964	svchost.exe	0xfa8002ca9e00	0x1d8	Event	0x1f0003	
964	svchost.exe	0xfa8002ca0060	0x1dc	Event	0x1f0003	
964	svchost.exe	0xfa8002ca0140	0x1e0	Event	0x1f0003	
964	svchost.exe	0xfa8002caddc0	0x1e4	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cad930	0x1e8	EtwRegistration	0x804	
964	svchost.exe	0xfa8001aa8e80	0x1ec	Event	0x100000	TermSrvReadyEvent
964	svchost.exe	0xfa80014f2840	0x1f0	Thread	0x1fffff	Tid 3120 Pid 964
964	svchost.exe	0xfa8002cbcac0	0x1f4	Event	0x1f0003	
964	svchost.exe	0xfa8002cbca40	0x1f8	Event	0x1f0003	
964	svchost.exe	0xfa8002caead0	0x1fc	Event	0x1f0003	
964	svchost.exe	0xfa8002caea50	0x200	Event	0x1f0003	
964	svchost.exe	0xfa8002cae8e0	0x208	Timer	0x1f0003	
964	svchost.exe	0xfa8002cb9070	0x20c	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cbda40	0x214	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cbdc50	0x218	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cbd830	0x21c	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cbd620	0x220	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cbe760	0x224	Thread	0x1fffff	Tid 648 Pid 964
964	svchost.exe	0xfa800281b5a0	0x228	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cd4980	0x22c	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002ce7890	0x230	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cd1a00	0x234	Event	0x1f0003	
964	svchost.exe	0xfa8002fcf560	0x23c	Event	0x1f0003	
964	svchost.exe	0xfa8002a86340	0x240	Process	0x1478	winlogon.exe Pid 464
964	svchost.exe	0xfa8002cc1640	0x244	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8000f53e60	0x248	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8000f85c00	0x24c	Event	0x1f0003	
964	svchost.exe	0xfa8002cbf140	0x250	EtwRegistration	0x804	
964	svchost.exe	0xfa8002a86340	0x254	Process	0x1478	winlogon.exe Pid 464
964	svchost.exe	0xfa8002a86340	0x258	Process	0x100000	winlogon.exe Pid 464
964	svchost.exe	0xfa8002a86340	0x25c	Process	0x147a	winlogon.exe Pid 464
964	svchost.exe	0xfa8002b05c90	0x260	Event	0x1f0003	ThemeLoadedEvent
964	svchost.exe	0xfa8002b0c070	0x264	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002be0e60	0x268	ALPC Port	0x1f0001	
964	svchost.exe	0xfa800ab12f00	0x26c	EtwRegistration	0x804	
964	svchost.exe	0xfa800ab12e20	0x274	EtwRegistration	0x804	
964	svchost.exe	0xfa80080b8060	0x278	TpWorkerFactory	0xf00ff	
964	svchost.exe	0xfa8002274a40	0x27c	Event	0x1f0003	
964	svchost.exe	0xfa801364ce60	0x280	ALPC Port	0x1f0001	
964	svchost.exe	0xf8a000e24f60	0x284	Section	0xf001f	
964	svchost.exe	0xfa8002250a70	0x288	Event	0x1f0003	
964	svchost.exe	0xf8a000ede830	0x28c	Section	0xf0007	SENS Information Cache
964	svchost.exe	0xfa8002cbb140	0x290	Event	0x1f0003	SENS Started Event
964	svchost.exe	0xf8a0010f5a00	0x294	KeyedEvent	0xf0003	
964	svchost.exe	0xfa8001e046d0	0x298	ALPC Port	0x1f0001	senssvc
964	svchost.exe	0xfa8002adfe90	0x29c	Event	0x1f0003	
964	svchost.exe	0xf8a000e7bad0	0x2a0	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
964	svchost.exe	0xfa8002246f60	0x2a4	Event	0x1f0003	
964	svchost.exe	0xf8a001093060	0x2a8	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
964	svchost.exe	0xfa800226c940	0x2ac	Event	0x1f0003	{034B226E-892C-41B6-8C64-C8993FEC37CD}ShellHWDetection
964	svchost.exe	0xfa8002cca9c0	0x2b0	ALPC Port	0x1f0001	
964	svchost.exe	0xf8a000e9e060	0x2b4	Token	0xe	
964	svchost.exe	0xfa8002ccabc0	0x2b8	Event	0x1f0003	
964	svchost.exe	0xfa8002ccabc0	0x2bc	Event	0x1f0003	
964	svchost.exe	0xfa8002270fe0	0x2c0	Event	0x1f0003	
964	svchost.exe	0xfa8002268f10	0x2c4	Event	0x1f0003	
964	svchost.exe	0xfa800226dbf0	0x2c8	Event	0x1f0003	
964	svchost.exe	0xfa8002cd1b00	0x2cc	Event	0x1f0003	
964	svchost.exe	0xfa8002cccb50	0x2d0	Thread	0x1fffff	Tid 1040 Pid 964
964	svchost.exe	0xfa8002ccdad0	0x2d4	Event	0x1f0003	
964	svchost.exe	0xfa8002ceab50	0x2d8	Thread	0x1fffff	Tid 1088 Pid 964
964	svchost.exe	0xfa800226c940	0x2dc	Event	0x100000	{034B226E-892C-41B6-8C64-C8993FEC37CD}ShellHWDetection
964	svchost.exe	0xfa8002cd4d90	0x2e0	Event	0x1f0003	
964	svchost.exe	0xfa8002ce8900	0x2e4	EtwRegistration	0x804	
964	svchost.exe	0xfa8002ceb930	0x2e8	EtwRegistration	0x804	
964	svchost.exe	0xfa8002ce89e0	0x2ec	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002ce7dc0	0x2f0	Event	0x1f0003	
964	svchost.exe	0xfa8002e9cdb0	0x2f4	Mutant	0x1f0001	
964	svchost.exe	0xfa8002ce8870	0x2f8	Event	0x1f0003	
964	svchost.exe	0xfa8001cc4950	0x2fc	Mutant	0x1f0001	
964	svchost.exe	0xfa8002ceea40	0x300	EtwRegistration	0x804	
964	svchost.exe	0xfa8002ceca80	0x304	Event	0x1f0003	WiaServiceStarted
964	svchost.exe	0xfa8002cec9e0	0x308	Event	0x1f0003	
964	svchost.exe	0xfa8002cee960	0x30c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cedfe0	0x310	Event	0x1f0003	
964	svchost.exe	0xfa8002ced900	0x314	Event	0x1f0003	
964	svchost.exe	0xfa8002ccfdb0	0x318	Mutant	0x1f0001	
964	svchost.exe	0xfa8002ccfbf0	0x31c	Mutant	0x1f0001	
964	svchost.exe	0xfa8002ccfb70	0x320	Event	0x1f0003	
964	svchost.exe	0xfa8002cebfc0	0x324	Mutant	0x1f0001	
964	svchost.exe	0xfa8002cebf40	0x328	Event	0x1f0003	
964	svchost.exe	0xfa8002cebec0	0x32c	Event	0x1f0003	
964	svchost.exe	0xfa8002ceebb0	0x330	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cefb50	0x334	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cef9c0	0x338	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cef930	0x33c	Semaphore	0x100003	
964	svchost.exe	0xfa8002cef8b0	0x340	Semaphore	0x100003	
964	svchost.exe	0xfa8002ceba20	0x344	EtwRegistration	0x804	
964	svchost.exe	0xfa8002ce9b50	0x348	Thread	0x1fffff	Tid 1092 Pid 964
964	svchost.exe	0xfa8002cede10	0x34c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cf0b70	0x350	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cf1ef0	0x354	Timer	0x1f0003	
964	svchost.exe	0xfa8002cf1e70	0x358	Event	0x1f0003	
964	svchost.exe	0xfa8002cf1df0	0x35c	Event	0x1f0003	
964	svchost.exe	0xfa8002cf1d70	0x360	Event	0x1f0003	
964	svchost.exe	0xfa8002cf1cf0	0x364	Event	0x1f0003	
964	svchost.exe	0xfa8002cf1c70	0x368	Event	0x1f0003	
964	svchost.exe	0xfa8002cf2a90	0x36c	File	0x12019f	\Device\WMIDataDevice
964	svchost.exe	0xfa8002cf2a00	0x370	Event	0x1f0003	
964	svchost.exe	0xfa8002cf3a30	0x374	WmiGuid	0x1	
964	svchost.exe	0xfa8002cebce0	0x378	File	0x1	\Device\PcwDrv
964	svchost.exe	0xf8a001165d10	0x37c	PcwObject	0xf0003	
964	svchost.exe	0xfa8002cefc20	0x380	Event	0x21f0003	
964	svchost.exe	0xfa8002cf6d70	0x384	Semaphore	0x100003	
964	svchost.exe	0xfa8002cf6cf0	0x388	Semaphore	0x100003	
964	svchost.exe	0xfa8002cf6c70	0x38c	Event	0x1f0003	
964	svchost.exe	0xfa8002cf6b30	0x390	File	0x100003	\Device\KsecDD
964	svchost.exe	0xfa8002cf68b0	0x394	Event	0x1f0003	
964	svchost.exe	0xfa8002cc9dd0	0x398	Event	0x1f0003	
964	svchost.exe	0xfa8002cedf60	0x39c	Event	0x1f0003	
964	svchost.exe	0xfa8002cc9d00	0x3a0	IoCompletion	0x1f0003	
964	svchost.exe	0xfa8002cf5de0	0x3a4	Event	0x1f0003	
964	svchost.exe	0xfa8002ceb8a0	0x3a8	Event	0x1f0003	
964	svchost.exe	0xf8a001165e00	0x3ac	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\SCHEDULE\CONFIGURATION
964	svchost.exe	0xfa8002cf58a0	0x3b0	TpWorkerFactory	0xf00ff	
964	svchost.exe	0xfa8002cccb50	0x3b4	Thread	0x1fffff	Tid 1040 Pid 964
964	svchost.exe	0xfa8002cf9e90	0x3b8	Event	0x1f0003	
964	svchost.exe	0xfa8002cf2890	0x3bc	Timer	0x1f0003	
964	svchost.exe	0xfa8002cf18b0	0x3c0	Event	0x1f0003	
964	svchost.exe	0xfa8002cf9900	0x3c4	Thread	0x1fffff	Tid 1100 Pid 964
964	svchost.exe	0xfa8002cf3e60	0x3c8	Event	0x1f0003	
964	svchost.exe	0xfa8002ed0ad0	0x3cc	Event	0x1f0003	
964	svchost.exe	0xfa8002cf48c0	0x3d0	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cf3de0	0x3d4	Event	0x1f0003	
964	svchost.exe	0xfa8002cf3de0	0x3d8	Event	0x1f0003	
964	svchost.exe	0xfa8002cfaee0	0x3dc	Mutant	0x1f0001	
964	svchost.exe	0xfa8002cfaf90	0x3e0	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cf5f90	0x3e4	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cf6960	0x3e8	File	0x12019f	\Device\HarddiskVolume2\Windows\Tasks\SCHEDLGU.TXT
964	svchost.exe	0xfa8002cd5bc0	0x3ec	Event	0x1f0003	
964	svchost.exe	0xfa8002cf5f00	0x3f0	Event	0x1f0003	
964	svchost.exe	0xfa8002cf5e80	0x3f4	Event	0x1f0003	
964	svchost.exe	0xfa8002cf3ef0	0x3f8	Timer	0x1f0003	
964	svchost.exe	0xfa8002cfcef0	0x3fc	Timer	0x1f0003	
964	svchost.exe	0xfa8002cffa60	0x404	File	0x120089	\Device\HarddiskVolume2
964	svchost.exe	0xfa8002cfcc60	0x408	File	0x12019f	\Device\NamedPipe\atsvc
964	svchost.exe	0xfa8002cfcdb0	0x40c	File	0x100081	\Device\HarddiskVolume2\Windows\Tasks
964	svchost.exe	0xfa8002cfc9c0	0x410	File	0x12019f	\Device\NamedPipe\atsvc
964	svchost.exe	0xfa8002cfbf20	0x414	File	0x12019f	\Device\NamedPipe\atsvc
964	svchost.exe	0xfa8002cfe940	0x418	Thread	0x1fffff	Tid 1104 Pid 964
964	svchost.exe	0xfa8002cfb9c0	0x41c	Semaphore	0x100003	
964	svchost.exe	0xfa8002d00e60	0x420	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002cfde90	0x424	Semaphore	0x100003	
964	svchost.exe	0xfa8002cfde10	0x428	Semaphore	0x100003	
964	svchost.exe	0xfa8002cfdd90	0x42c	Semaphore	0x100003	
964	svchost.exe	0xfa8002cfdd10	0x430	Semaphore	0x100003	
964	svchost.exe	0xfa8002cfdc90	0x434	Semaphore	0x100003	
964	svchost.exe	0xfa8002cfdc10	0x438	Semaphore	0x100003	
964	svchost.exe	0xfa8002cfdb90	0x43c	Semaphore	0x100003	
964	svchost.exe	0xfa8002ce9b50	0x440	Thread	0x1fffff	Tid 1092 Pid 964
964	svchost.exe	0xfa8002cf5c80	0x444	Event	0x1f0003	
964	svchost.exe	0xfa8002d00930	0x448	File	0x16019f	\Device\Afd\Endpoint
964	svchost.exe	0xfa8002eacf20	0x44c	File	0x16019f	\Device\Afd\Endpoint
964	svchost.exe	0xfa80022347e0	0x450	ALPC Port	0x1f0001	MmcssApiPort
964	svchost.exe	0xfa8002ea3df0	0x454	File	0x160089	\Device\NamedPipe\Winsock2\CatalogChangeListener-3c4-0
964	svchost.exe	0xfa8002d108a0	0x45c	File	0x16019f	\Device\Afd\Endpoint
964	svchost.exe	0xfa8002d04e50	0x460	File	0x16019f	\Device\Afd\Endpoint
964	svchost.exe	0xfa8002d37960	0x464	Event	0x1f0003	
964	svchost.exe	0xfa8002d22e10	0x468	Event	0x1f0003	
964	svchost.exe	0xfa8002d22e90	0x46c	Event	0x1f0003	
964	svchost.exe	0xfa8002d22c10	0x470	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002d50870	0x474	Event	0x1f0003	
964	svchost.exe	0xfa8002d2fc40	0x478	Event	0x1f0003	
964	svchost.exe	0xfa800bdfe470	0x47c	Event	0x1f0003	
964	svchost.exe	0xfa8002d31900	0x480	Event	0x1f0003	
964	svchost.exe	0xfa8002d709a0	0x484	Event	0x1f0003	
964	svchost.exe	0xfa8002d70920	0x488	Event	0x1f0003	
964	svchost.exe	0xfa8002d80d30	0x48c	Event	0x1f0003	
964	svchost.exe	0xfa8002d87870	0x490	Event	0x1f0003	
964	svchost.exe	0xfa8002d93890	0x494	EtwRegistration	0x804	
964	svchost.exe	0xfa8002d92a70	0x498	File	0x100020	\Device\HarddiskVolume2\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757
964	svchost.exe	0xfa8002d99ba0	0x49c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002cda730	0x4a0	Event	0x1f0003	
964	svchost.exe	0xfa8002d92990	0x4a4	EtwRegistration	0x804	
964	svchost.exe	0xfa8002da6b50	0x4a8	Event	0x1f0003	
964	svchost.exe	0xfa8002251730	0x4ac	Event	0x1f0003	
964	svchost.exe	0xfa8002cac340	0x4b0	EtwRegistration	0x804	
964	svchost.exe	0xfa8002d99a50	0x4b4	File	0x120089	\Device\HarddiskVolume2\Windows\Registration\R000000000006.clb
964	svchost.exe	0xf8a000f74220	0x4b8	Section	0x4	__ComCatalogCache__
964	svchost.exe	0xf8a000e8e700	0x4bc	Section	0xf0005	
964	svchost.exe	0xf8a000e82770	0x4c0	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
964	svchost.exe	0xf8a0011f0950	0x4c4	Section	0xf0005	C:*ProgramData*Microsoft*Windows*Caches*{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000011.db
964	svchost.exe	0xf8a000e82770	0x4c8	Section	0xf0005	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
964	svchost.exe	0xfa8002cda6b0	0x4cc	Event	0x1f0003	
964	svchost.exe	0xf8a0011f0420	0x4d0	Section	0xf0005	C:*ProgramData*Microsoft*Windows*Caches*{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000002.db
964	svchost.exe	0xfa8002d95dd0	0x4d4	Event	0x1f0003	
964	svchost.exe	0xfa8001b0e380	0x4d8	Event	0x1f0003	
964	svchost.exe	0xfa8002d9b880	0x4dc	Event	0x1f0003	
964	svchost.exe	0xfa8002cdb540	0x4e0	Event	0x1f0003	
964	svchost.exe	0xfa8002cfb4e0	0x4e4	Event	0x1f0003	
964	svchost.exe	0xfa8002e564f0	0x4e8	Mutant	0x1f0001	
964	svchost.exe	0xfa8002cc81c0	0x4ec	Event	0x1f0003	
964	svchost.exe	0xfa8002cf1140	0x4f0	Event	0x1f0003	
964	svchost.exe	0xfa8002cd5310	0x4f4	Event	0x1f0003	
964	svchost.exe	0xfa8002d09480	0x4f8	Event	0x1f0003	
964	svchost.exe	0xfa8002ced5d0	0x4fc	Event	0x1f0003	
964	svchost.exe	0xfa8002d33550	0x500	Event	0x1f0003	
964	svchost.exe	0xfa8000e3b730	0x504	Event	0x1f0003	
964	svchost.exe	0xfa8002d19680	0x508	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002d24320	0x50c	ALPC Port	0x1f0001	
964	svchost.exe	0xfa800225e530	0x510	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002e34130	0x514	Event	0x1f0003	
964	svchost.exe	0xfa8002e45a70	0x518	Process	0x1478	vm3dservice.ex Pid 1488
964	svchost.exe	0xfa8002e57cf0	0x51c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e34850	0x520	ALPC Port	0x1f0001	
964	svchost.exe	0xfa8002e57520	0x524	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e48280	0x528	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e54640	0x52c	Event	0x1f0003	
964	svchost.exe	0xfa8002e55640	0x530	Thread	0x1fffff	Tid 1520 Pid 964
964	svchost.exe	0xfa8002e5a650	0x534	File	0x100001	\Device\HarddiskVolume2\Windows\System32\wbem\MOF
964	svchost.exe	0xfa8002e42d40	0x538	Event	0x1f0003	WINMGMT_COREDLL_CANSHUTDOWN
964	svchost.exe	0xfa8002e565c0	0x53c	Event	0x1f0003	WINMGMT_PROVIDER_CANSHUTDOWN
964	svchost.exe	0xfa8002e5a170	0x540	Event	0x1f0003	WMI_SysEvent_LodCtr
964	svchost.exe	0xfa8002e57fe0	0x544	Event	0x1f0003	WMI_SysEvent_UnLodCtr
964	svchost.exe	0xfa8002e57f40	0x548	Event	0x1f0003	WMI_RevAdap_Set
964	svchost.exe	0xfa8002e57ea0	0x54c	Event	0x1f0003	WMI_RevAdap_ACK
964	svchost.exe	0xfa8002e58420	0x550	Event	0x1f0003	WMI_ProcessIdleTasksStart
964	svchost.exe	0xfa8002e58380	0x554	Event	0x1f0003	WMI_ProcessIdleTasksComplete
964	svchost.exe	0xfa8002e5a070	0x558	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e58fe0	0x55c	Event	0x1f0003	
964	svchost.exe	0xfa8002e5cc60	0x560	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e5db10	0x564	TpWorkerFactory	0xf00ff	
964	svchost.exe	0xfa8002e5bb10	0x568	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e59fe0	0x56c	Semaphore	0x1f0003	
964	svchost.exe	0xfa8002e5bd90	0x570	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e5c510	0x574	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5c470	0x578	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5c3d0	0x57c	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5c330	0x580	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5c290	0x584	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5c1f0	0x588	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5c150	0x58c	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5d060	0x590	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5dfc0	0x594	Mutant	0x1f0001	
964	svchost.exe	0xfa8002e5dc40	0x598	IoCompletion	0x1f0003	
964	svchost.exe	0xfa8002e5bc80	0x59c	Event	0x1f0003	
964	svchost.exe	0xfa8002e5da90	0x5a0	Event	0x1f0003	
964	svchost.exe	0xfa8002e5da10	0x5a4	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d990	0x5a8	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d910	0x5ac	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d890	0x5b0	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d810	0x5b4	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d790	0x5b8	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d710	0x5bc	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d690	0x5c0	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d610	0x5c4	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d590	0x5c8	Event	0x1f0003	
964	svchost.exe	0xfa8002e64ec0	0x5cc	WmiGuid	0x100004	
964	svchost.exe	0xfa8002e64890	0x5d0	WmiGuid	0x100004	
964	svchost.exe	0xfa8002e54740	0x5d4	Event	0x1f0003	
964	svchost.exe	0xfa8002e596c0	0x5d8	Thread	0x1fffff	Tid 1528 Pid 964
964	svchost.exe	0xfa8002e5e280	0x5dc	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e5d200	0x5e0	Event	0x2	LanmanServerNetworkInitialized
964	svchost.exe	0xfa8002e5f060	0x5e4	Event	0x1f0003	
964	svchost.exe	0xfa8002e5ffe0	0x5e8	Event	0x1f0003	
964	svchost.exe	0xfa8002e5ff60	0x5ec	Event	0x1f0003	
964	svchost.exe	0xfa8002e5fe60	0x5f0	Event	0x1f0003	
964	svchost.exe	0xfa8002e5fee0	0x5f4	Event	0x1f0003	
964	svchost.exe	0xf8a00126f6a0	0x5f8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\TRACING\IPHLPSVC
964	svchost.exe	0xfa8002e5fce0	0x5fc	Semaphore	0x100003	
964	svchost.exe	0xfa8002e5fc60	0x600	Semaphore	0x100003	
964	svchost.exe	0xfa8002e5fbe0	0x604	Semaphore	0x100003	
964	svchost.exe	0xfa8002e5fb60	0x608	Semaphore	0x100003	
964	svchost.exe	0xfa8002e5e350	0x60c	Event	0x1f0003	
964	svchost.exe	0xfa8002e581b0	0x610	Event	0x1f0003	
964	svchost.exe	0xfa8002e5d410	0x614	Semaphore	0x100003	
964	svchost.exe	0xfa8002e5d390	0x618	Semaphore	0x100003	
964	svchost.exe	0xfa8002e5f6b0	0x61c	File	0xf01ff	\Device\SrvAdmin
964	svchost.exe	0xfa8002e6a3c0	0x620	Semaphore	0x100003	
964	svchost.exe	0xfa8002e5f620	0x624	Semaphore	0x100003	
964	svchost.exe	0xfa8002e7c0e0	0x628	File	0xf01ff	\Device\SrvAdmin
964	svchost.exe	0xfa8002e7c230	0x62c	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e76dd0	0x630	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e76cf0	0x634	EtwRegistration	0x804	
964	svchost.exe	0xfa8002e60b30	0x638	EtwRegistration	0x804	
964	svchost.exe	0xf8a001238530	0x63c	PcwObject	0x3	
964	svchost.exe	0xf8a0012ab2b0	0x640	PcwObject	0x3	
964	svchost.exe	0xf8a0012a7e70	0x644	PcwObject	0x3	
964	svchost.exe	0xf8a0011fb530	0x648	PcwObject	0x3	
964	svchost.exe	0xf8a001203e60	0x64c	PcwObject	0x3	
964	svchost.exe	0xfa8002e6a450	0x650	File	0xf01ff	\Device\LanmanServer
964	svchost.exe	0xfa8002e60680	0x654	File	0xf01ff	\Device\Srv2
964	svchost.exe	0xfa8002ee47b0	0x658	Timer	0x100002	
964	svchost.exe	0xfa8002e68c80	0x65c	Event	0x1f0003	
964	svchost.exe	0xfa8002e67550	0x660	File	0x12019f	\Device\WMIDataDevice
